no_data,no_pasien,sig_mean,sig_var,sig_sd,sig_kurt,sig_skew,sig_centroid,sig_specent,psd_mean,psd_var,psd_sd,psd_kurt,psd_skew,rat_delta,rat_theta,rat_alpha,rat_beta,kelas
2684,8,-4.48E-07,3.46E-09,5.88E-05,0.128924024,0.064048297,4.038156176,0.415822586,-126.7778014,174.2934522,13.20202455,0.753683859,1.129324622,0.785713645,0.102261386,0.052025644,0.059999324,1
2685,8,1.35E-06,5.26E-09,7.26E-05,-0.868016861,-0.048653041,4.259993484,0.504029352,-123.1557373,173.2193359,13.1612817,1.179158551,1.051999997,0.695007181,0.125017252,0.069861113,0.110114453,1
2686,8,-1.37E-06,5.77E-09,7.59E-05,-0.468629772,0.269275187,4.704222,0.468635779,-120.508527,182.2399919,13.49962932,0.392248741,1.000031625,0.745474463,0.122742134,0.06246413,0.069319273,1
2687,8,-1.26E-06,3.05E-09,5.52E-05,-0.115344473,-0.207130096,6.83257219,0.481589229,-119.785136,124.5426239,11.15986666,1.579536204,1.103284894,0.729246734,0.112364279,0.073419857,0.084969129,1
2688,8,1.53E-06,2.75E-09,5.24E-05,0.405831148,-0.065565995,5.79660019,0.598626145,-120.6895127,168.3068568,12.97331325,0.279293428,0.566715644,0.625912273,0.186272385,0.094960365,0.092854977,1
2689,8,-4.93E-07,5.09E-09,7.13E-05,-0.71159866,0.259956044,5.120010615,0.448846337,-119.5247431,148.5280206,12.18720725,1.219059242,1.243440697,0.752178171,0.09629739,0.067916708,0.083607731,1
2690,8,2.60E-06,2.68E-09,5.17E-05,-0.049306776,0.264568822,7.94398973,0.483641081,-122.8289097,157.1336375,12.53529567,0.786157491,1.115711906,0.718799673,0.135197806,0.056635856,0.089366665,1
2691,8,-1.79E-06,4.12E-09,6.42E-05,-0.382237591,-0.158501909,5.213299672,0.452086536,-121.9140997,156.9981095,12.52988865,1.105337424,1.134570852,0.749212783,0.126763941,0.049397854,0.074625422,1
2692,8,-4.66E-07,2.75E-09,5.25E-05,0.599780683,-0.466285652,6.280973749,0.508560648,-122.0580765,164.0981678,12.81008071,0.803728405,1.051114473,0.698381529,0.153516368,0.058802614,0.089299489,1
2693,8,1.61E-06,3.88E-09,6.23E-05,-0.641156029,-0.318769619,7.574209854,0.496013865,-120.4287997,124.8865907,11.17526692,1.681826481,1.14169272,0.714566465,0.121512922,0.073179856,0.090740757,1
2694,8,-2.34E-06,1.74E-09,4.17E-05,1.19401033,0.708277165,5.826887375,0.502209057,-123.6418454,147.7538282,12.15540325,0.977555596,0.916586948,0.712518295,0.131807679,0.070881399,0.084792627,1
2695,8,1.86E-06,9.48E-10,3.08E-05,0.608986844,-0.02720961,6.378233352,0.6301542,-121.8853715,148.2815412,12.17709084,-0.253561066,0.867984425,0.590356084,0.203707197,0.106349207,0.099587512,1
2696,8,6.15E-07,1.70E-09,4.13E-05,0.73329082,0.562223615,5.455185749,0.5302454,-121.7699049,119.3987131,10.92697182,1.042626243,1.048608706,0.681142296,0.143866812,0.075201228,0.099789663,1
2697,8,-1.73E-06,1.48E-09,3.85E-05,0.329594465,0.523787455,6.348341677,0.613466096,-119.3235399,119.1055361,10.91354828,0.449676265,0.796996824,0.594090453,0.18726644,0.097804642,0.120838465,1
2698,8,9.21E-07,1.61E-09,4.01E-05,1.03080379,-0.346628444,6.518472463,0.606946205,-119.1227993,121.59348,11.02694337,0.98565,0.621262247,0.595545332,0.206161147,0.083416978,0.114876544,1
2699,8,-5.91E-07,8.96E-10,2.99E-05,0.621801427,0.483156107,6.737471532,0.536591334,-122.5418697,107.9957345,10.39209962,1.254495878,1.13719876,0.646406971,0.11042863,0.091283074,0.151881325,1
2700,8,6.13E-07,1.41E-09,3.76E-05,2.215649484,-0.551387089,8.07428567,0.542048546,-120.0202629,114.4081974,10.69617677,0.874685927,1.01971756,0.660901013,0.110373651,0.103277961,0.125447375,1
2701,8,-1.19E-07,1.05E-09,3.24E-05,2.76772934,1.013007152,6.867187386,0.578974232,-123.5871146,129.4225265,11.37640218,0.619682071,1.046868225,0.640085826,0.159658831,0.095373863,0.10488148,1
2702,8,2.34E-07,6.84E-10,2.61E-05,0.569996105,0.743258212,7.230503222,0.592027594,-123.4977218,104.9939896,10.24665748,0.84763984,0.83392069,0.60044981,0.176743079,0.084054504,0.138752607,1
2703,8,2.04E-07,4.90E-10,2.21E-05,-0.124040104,-0.216584869,8.360392675,0.606024205,-125.1380901,111.5726765,10.56279681,1.000927176,0.797662821,0.570122981,0.195509424,0.079096034,0.155271561,1
2704,8,-9.24E-07,7.35E-10,2.71E-05,0.968785287,0.38952274,6.919582505,0.606052995,-123.1928347,146.3887243,12.09912081,0.475776174,0.803636396,0.597465852,0.207085016,0.08285022,0.112598912,1
2705,8,4.92E-08,3.33E-10,1.82E-05,0.862201148,-0.265125657,8.995780417,0.573824766,-124.8902931,83.52855675,9.139395864,1.381522094,0.526001326,0.588657512,0.134434998,0.087937094,0.188970395,1
2706,8,-2.96E-07,2.61E-10,1.62E-05,-0.001307751,0.167173461,9.642008731,0.631741776,-124.2659795,91.54564674,9.567948931,0.81924625,0.82137912,0.529167083,0.162346224,0.110865531,0.197621161,1
2707,8,-8.54E-07,8.45E-10,2.91E-05,6.611075207,1.695387228,6.75218973,0.671473998,-120.2348249,161.8314044,12.72129728,-0.072215659,0.445682131,0.498681814,0.279258755,0.098018145,0.124041287,1
2708,8,-1.40E-06,7.21E-10,2.69E-05,4.893214111,-0.449163423,12.97366648,0.645932773,-118.5695246,72.53982056,8.517031205,0.387382026,-0.02933205,0.472035017,0.135960844,0.134468097,0.257536042,1
2709,8,1.63E-07,1.14E-09,3.37E-05,0.006925566,-0.323066828,9.000102795,0.702705397,-117.2736724,90.12121135,9.49321923,-0.259232737,0.317545471,0.441791921,0.203151037,0.155574035,0.199483007,1
2710,8,1.41E-06,2.33E-09,4.82E-05,0.48687844,-0.432227663,9.018955653,0.706058425,-115.028821,124.5691015,11.16105289,-0.23345183,0.392073036,0.463144906,0.197867074,0.170657312,0.168330708,1
2711,8,-1.98E-06,4.18E-09,6.46E-05,-0.475517518,-0.153616084,8.314425131,0.656181561,-114.0372547,115.9542878,10.76820727,0.117764608,0.677370204,0.54652167,0.17429384,0.139703536,0.139480954,1
2712,8,2.53E-06,3.89E-09,6.24E-05,-0.373002123,-0.273619547,7.310452222,0.620941462,-113.913796,96.948811,9.846258731,1.230944513,0.751363754,0.552407622,0.161531216,0.106477194,0.179583968,1
2713,8,-7.76E-07,2.16E-09,4.64E-05,-0.065385993,-0.009616116,10.54160971,0.724458745,-111.1141628,74.42018973,8.626713727,-0.114671238,0.334738381,0.359135788,0.218192303,0.174124688,0.24854722,1
2714,8,1.34E-06,1.95E-09,4.42E-05,0.018316997,-0.367507816,11.49271152,0.694363235,-112.8256221,67.61941135,8.223102295,0.871920418,0.688528511,0.414778426,0.157489492,0.176979667,0.250752415,1
2715,8,-3.36E-06,3.94E-09,6.28E-05,0.076665062,-0.273221949,9.110517899,0.661940721,-112.1669619,100.5116011,10.02554742,2.34527686,-0.083356856,0.517313455,0.160980596,0.147882879,0.17382307,1
2716,8,3.17E-06,4.90E-09,7.00E-05,-0.459507274,0.081458249,9.28033105,0.596069349,-113.8703453,104.4849862,10.22178977,1.086737635,0.674209692,0.596263752,0.114140266,0.1349597,0.154636282,1
2717,8,-2.83E-07,4.85E-09,6.97E-05,-0.136170545,0.161119709,8.301046306,0.620250424,-115.3368556,136.5628225,11.68600969,0.3549573,0.473555557,0.57727409,0.163413835,0.113231143,0.146080932,1
2718,8,-1.38E-06,3.96E-09,6.29E-05,0.131819984,-0.310498403,5.673687614,0.605830875,-117.7660949,145.0145938,12.04220054,0.129000251,0.867600797,0.617019639,0.164862678,0.111617195,0.106500488,1
2719,8,7.24E-07,3.05E-09,5.52E-05,0.28377116,0.063315565,6.298408089,0.604744459,-117.9497373,145.5136803,12.06290514,0.440425041,0.860216894,0.587712005,0.161567716,0.100928416,0.149791862,1
2720,8,-1.75E-07,2.33E-09,4.83E-05,0.148104208,0.677728546,6.674804416,0.573631187,-118.454645,125.2656344,11.19221311,0.16568098,0.741997975,0.630065022,0.141552602,0.097844292,0.130538084,1
2721,8,-1.19E-06,5.61E-09,7.49E-05,-0.197243238,-0.018379082,5.098168091,0.456113438,-121.6182457,162.1465707,12.7336786,0.686712845,1.067722339,0.758714909,0.115060665,0.062908161,0.063316265,1
2722,8,2.43E-06,4.47E-09,6.68E-05,-0.226027745,-0.057920897,3.837732023,0.476489579,-122.8563373,171.2835573,13.08753442,0.527754105,1.073136943,0.744201911,0.134204317,0.061301503,0.060292269,1
2723,8,-2.76E-06,3.95E-09,6.28E-05,-0.459282809,-0.386597503,4.795065062,0.474651,-121.5489526,156.2923452,12.50169369,0.969358947,1.126311108,0.746807799,0.123997905,0.067016284,0.062178012,1
2724,8,-9.49E-07,3.45E-09,5.88E-05,-0.188717008,0.047946649,5.829205147,0.564813959,-118.5783808,113.3571341,10.64693074,0.909252306,0.919498702,0.654163859,0.162045193,0.085640718,0.098150231,1
2725,8,2.46E-06,6.24E-09,7.90E-05,-0.385239489,0.170760104,5.963312774,0.47989774,-120.0520297,166.8520719,12.9171232,1.124860891,1.05816477,0.731549322,0.128961657,0.062034333,0.077454688,1
2726,8,5.11E-07,3.33E-09,5.77E-05,-0.177755024,-0.01712598,5.929633941,0.518758118,-119.5675049,137.0262997,11.70582332,1.112500557,1.02932414,0.679959178,0.12974934,0.073523989,0.116767494,1
2727,8,2.90E-07,2.92E-09,5.40E-05,0.095728333,0.00909444,8.454962689,0.621678393,-113.5370559,94.18376267,9.704831924,0.760309384,0.678885443,0.559451736,0.129268763,0.137111109,0.174168392,1
2728,8,5.58E-08,1.72E-09,4.14E-05,3.780479917,-1.401435034,9.023143396,0.55128759,-120.6644067,135.857504,11.65579272,1.079477043,1.120301372,0.643420422,0.136673757,0.084312466,0.135593356,1
2729,8,-2.75E-07,2.32E-09,4.82E-05,1.613612095,-0.617828193,6.659755039,0.537602868,-117.4064822,78.35052658,8.851583281,2.79810238,0.51318175,0.643468262,0.1359703,0.072515734,0.148045704,1
2730,8,-1.01E-06,2.05E-09,4.53E-05,-0.13047965,-0.130730451,6.656851904,0.572970401,-121.3991282,143.0504192,11.96036869,0.701345062,0.523591704,0.636786686,0.167496533,0.083706709,0.112010072,1
2731,8,5.15E-07,4.16E-09,6.45E-05,0.635876197,-0.311676733,4.660164248,0.498978358,-117.9487377,127.6586484,11.29861267,1.793906293,1.196243915,0.699452693,0.126242558,0.066610801,0.107693948,1
2732,8,-1.85E-07,7.92E-10,2.81E-05,1.646609473,0.246069617,6.902216011,0.569087531,-121.5315423,111.4510915,10.5570399,1.363339227,0.931960451,0.613123772,0.12893448,0.095930593,0.162011156,1
2733,8,-3.15E-07,3.40E-10,1.84E-05,1.220967133,-0.200202132,13.93810593,0.667174092,-119.7009452,72.35543639,8.506199879,2.085796488,-0.611871495,0.351443293,0.159313621,0.129543369,0.359699717,1
2734,8,1.04E-06,2.25E-09,4.74E-05,1.481846981,0.027973402,6.98321002,0.660137619,-117.3728818,106.5719717,10.32337017,0.236048512,0.329342528,0.508192232,0.195257632,0.118032509,0.178517627,1
2735,8,-2.71E-06,2.84E-09,5.32E-05,-0.490555881,-0.589032648,8.472786942,0.662370778,-115.5044424,128.3019817,11.32704647,-0.15941688,0.585328977,0.528723437,0.155177679,0.158748535,0.157350349,1
2736,8,-1.71E-06,2.53E-09,5.03E-05,-0.362925209,-0.182302538,7.579244888,0.698196506,-115.4450845,114.0831373,10.6809708,-0.238243484,0.455117906,0.473994748,0.201439683,0.157699432,0.166866136,1
2737,8,3.94E-06,4.57E-09,6.76E-05,-0.817422594,-0.189801424,6.792141327,0.578278145,-115.9579755,125.601633,11.20721344,1.60602265,0.412064846,0.615074491,0.143838061,0.095147884,0.145939563,1
2738,8,3.93E-07,1.49E-09,3.86E-05,-0.331911732,0.026997717,8.626424106,0.709667894,-114.1489248,83.10571503,9.116233599,0.104419583,0.519209002,0.423353153,0.186327866,0.177472291,0.21284669,1
2739,8,-7.58E-07,1.71E-09,4.13E-05,-0.110793237,-0.3934692,9.655168162,0.715424598,-112.768888,66.60497168,8.161186904,-0.287859077,0.325382946,0.381329785,0.168565929,0.203572416,0.246531871,1
2740,8,1.60E-07,2.19E-09,4.68E-05,-0.566359807,0.038342134,10.79144038,0.636093439,-112.8082518,82.29323288,9.071561767,0.741452387,0.206616518,0.490108936,0.136995002,0.125048366,0.247847695,1
2741,8,-9.40E-07,3.96E-09,6.29E-05,-0.43621727,-0.283202736,8.225730704,0.622239813,-114.4238165,105.6502237,10.27862947,0.664369254,0.716471168,0.569779469,0.125575688,0.146680437,0.157964406,1
2742,8,-2.38E-06,3.87E-09,6.22E-05,-0.137851518,0.07152136,7.497809498,0.592682219,-117.5125956,133.4931502,11.55392359,0.706142465,0.790446265,0.595515622,0.176768802,0.083036944,0.144678632,1
2743,8,2.70E-06,2.69E-09,5.19E-05,-0.622421982,0.271051643,5.642615842,0.538006076,-119.0251751,124.8069857,11.17170469,1.065261429,0.807584488,0.660025297,0.120152443,0.090207546,0.129614714,1
2744,8,1.96E-06,2.82E-09,5.31E-05,0.2409881,0.286299616,4.995375516,0.507009644,-121.2103124,146.6218665,12.10875165,0.578999618,0.687808309,0.698136563,0.112379851,0.08284435,0.106639236,1
2745,8,-3.81E-06,3.10E-09,5.57E-05,-0.033096083,-0.38686221,6.298501023,0.555474466,-123.6219718,205.9274697,14.35017316,0.171325958,0.730807084,0.676913677,0.169783399,0.081841099,0.071461825,1
2746,8,4.02E-06,5.12E-09,7.16E-05,-0.569417972,-0.110650366,5.600363646,0.493863702,-119.1735881,131.106062,11.45015555,1.877611517,1.155122594,0.719115362,0.149729364,0.056952261,0.074203013,1
2747,8,-6.10E-06,3.48E-09,5.90E-05,0.058514387,-0.151516495,6.771902839,0.550368363,-117.9311325,110.4820751,10.51104538,1.298045922,0.955320757,0.645302081,0.133787585,0.086137321,0.134773012,1
2748,8,3.27E-06,5.02E-09,7.08E-05,1.090116911,-0.036856194,6.066963281,0.558656867,-116.4168332,120.6683294,10.98491372,0.924332517,1.088466007,0.617855061,0.165674065,0.065844383,0.150626491,1
2749,8,4.31E-07,4.21E-09,6.49E-05,-0.304573505,-0.243520141,8.361934139,0.505540319,-116.9041663,107.9431975,10.38957158,1.991968737,1.129413506,0.678896748,0.105696136,0.078905822,0.136501294,1
2750,8,-1.20E-07,3.06E-09,5.53E-05,-0.158316891,-0.201959714,9.559310768,0.548827651,-115.9402672,83.42120073,9.133520719,1.776474696,1.382000406,0.639318825,0.133765843,0.082439931,0.144475401,1
2751,8,-1.06E-06,3.93E-09,6.27E-05,0.003703494,0.167630648,7.409150114,0.555099392,-116.2607916,109.8927522,10.4829744,1.233315842,1.03412615,0.655027993,0.153033812,0.082039651,0.109898544,1
2752,8,1.04E-06,3.02E-09,5.49E-05,-0.300804214,0.059121923,8.635160863,0.59841764,-118.5201208,116.5697284,10.7967462,0.708234353,0.528329864,0.60408664,0.158541411,0.102206596,0.135165353,1
2753,8,5.52E-07,2.27E-09,4.76E-05,-0.04952279,0.099280317,9.845922942,0.577027857,-118.6544597,110.1129825,10.49347333,1.583032293,0.612994054,0.605528789,0.125077919,0.104603628,0.164789664,1
2754,8,-1.73E-06,1.43E-09,3.78E-05,0.621984148,0.391747656,9.566999081,0.595028209,-120.6947322,118.1670213,10.87046555,0.546896889,0.773458137,0.58389008,0.144228839,0.100916741,0.17096434,1
2755,8,1.90E-07,3.50E-09,5.92E-05,0.085409522,-0.365232782,6.652199838,0.556842431,-116.5594397,98.30846761,9.915062663,1.482451877,1.075377375,0.627126221,0.155566383,0.072262481,0.145044914,1
2756,8,6.78E-07,3.25E-09,5.70E-05,-0.02630127,-0.205927972,6.570959227,0.570415891,-116.7813451,123.6298312,11.11889523,1.29076908,0.817621167,0.634980178,0.175535819,0.076706066,0.112777937,1
2757,8,1.57E-06,1.81E-09,4.25E-05,4.227241083,-1.190477736,7.977367253,0.578878809,-117.4249428,79.04975286,8.890992794,0.749408615,0.427478464,0.602665189,0.148278586,0.088294044,0.160762181,1
2758,8,-7.02E-07,7.70E-10,2.77E-05,2.963863652,0.840937666,9.939043216,0.637440675,-120.4883408,134.5795621,11.60084316,0.265521543,0.769294081,0.542222719,0.189096614,0.10516698,0.163513687,1
2759,8,-6.86E-07,6.10E-10,2.47E-05,3.108602294,1.047987241,8.573117948,0.619581609,-118.8947311,74.45557696,8.628764509,1.394841278,0.493992391,0.53376116,0.153935265,0.10430627,0.207997306,1
2760,8,2.92E-07,2.07E-09,4.55E-05,0.464903245,0.655738687,5.584174004,0.559676331,-119.9487163,140.0080327,11.832499,0.556236789,0.918834016,0.651644122,0.152527091,0.085312596,0.110516191,1
2761,8,9.10E-07,2.53E-09,5.03E-05,1.605371931,-0.158803798,7.393821903,0.535332732,-118.9010772,133.2854824,11.54493319,0.70102015,1.115780503,0.667084406,0.155312406,0.068015076,0.109588113,1
2762,8,-4.43E-07,1.61E-09,4.01E-05,1.330461144,-0.784852251,7.952641375,0.575802167,-118.5951475,113.6446668,10.66042526,1.145912646,1.250956679,0.609872691,0.169300352,0.076064305,0.144762652,1
2763,8,-4.58E-07,8.37E-10,2.89E-05,0.456281275,0.264773794,7.6736377,0.547222809,-121.6617124,82.12360445,9.062207482,1.045516647,0.901260573,0.618103048,0.114100128,0.087784093,0.180012732,1
2764,8,8.02E-08,4.66E-10,2.16E-05,4.104532671,1.172441568,10.75456154,0.615404934,-120.6633348,99.51223758,9.975582067,0.597900627,0.611300062,0.526439503,0.168120135,0.089201862,0.2162385,1
2765,8,-2.24E-07,4.18E-10,2.04E-05,1.226620511,0.73843863,9.165230746,0.663401966,-119.6562048,63.25402994,7.953240216,0.681340727,0.638121964,0.459408248,0.179450482,0.119673327,0.241467943,1
2766,8,-7.86E-07,8.95E-10,2.99E-05,0.245772528,0.011710788,12.43661957,0.643073204,-116.4625774,80.48113274,8.97112773,1.088931207,0.618013781,0.484207655,0.177238057,0.102632427,0.235921861,1
2767,8,3.19E-06,1.43E-09,3.79E-05,-0.390864349,-0.173131744,10.01078471,0.668542652,-116.3275444,105.7581515,10.28387823,-0.063565355,0.535432057,0.492678909,0.197269794,0.123064354,0.186986943,1
2768,8,-3.87E-06,9.98E-09,9.99E-05,-0.733294975,0.153744232,5.15991234,0.561270098,-116.3504682,154.092198,12.41338785,0.663137041,0.872043581,0.658875239,0.154020698,0.088835016,0.098269047,1
2769,8,9.41E-07,4.57E-09,6.76E-05,-0.12217576,-0.368702208,8.613862062,0.574567427,-115.3980193,109.7578607,10.47653859,1.277877819,1.152242228,0.627847094,0.120607417,0.115385413,0.136160077,1
2770,8,3.69E-07,2.18E-09,4.67E-05,-0.294397306,-0.054530632,9.153042524,0.634485042,-113.8023723,88.77788167,9.42220153,0.579486477,0.195515196,0.509904638,0.166755426,0.105640314,0.217699621,1
2771,8,1.79E-06,1.96E-09,4.43E-05,-0.111560753,0.365435816,11.07290003,0.650889657,-113.6423453,81.8451208,9.046829323,1.16311079,0.295676317,0.477618999,0.146327061,0.132852003,0.243201937,1
2772,8,-6.31E-07,2.99E-09,5.47E-05,-0.340891085,0.155539744,9.408907359,0.611607643,-114.7822413,97.22192018,9.860117655,0.766876752,0.358439729,0.54624303,0.15670423,0.09761635,0.199436391,1
2773,8,4.86E-07,3.10E-09,5.57E-05,-0.469176212,-0.247890425,9.025271708,0.625613852,-114.9190055,105.8517566,10.28842828,0.692164725,0.669395838,0.540050172,0.133530678,0.130463306,0.195955844,1
2774,8,5.23E-07,3.95E-09,6.28E-05,-0.299025304,0.003135124,7.296879463,0.559719808,-116.3011129,106.3346313,10.31186847,1.014549286,1.080986805,0.628507542,0.132875456,0.089397436,0.149219566,1
2775,8,-2.10E-06,4.24E-09,6.51E-05,0.073415298,0.191583842,5.032361629,0.55437234,-118.4198288,110.3327215,10.50393838,0.96942394,0.871051941,0.655447105,0.159395864,0.077965948,0.107191083,1
2776,8,-2.45E-06,3.47E-09,5.89E-05,0.278748458,0.408208237,7.246898638,0.485198088,-120.9895969,120.8626066,10.99375307,1.31931349,1.258857192,0.716040807,0.116064861,0.068414157,0.099480175,1
2777,8,2.15E-06,4.40E-09,6.63E-05,0.681878981,-0.468060476,4.644531455,0.472975963,-122.3308599,148.8964991,12.20231532,1.208195622,0.84166001,0.737366877,0.152830648,0.047117737,0.062684738,1
2778,8,-9.08E-07,3.84E-09,6.20E-05,-0.559059489,-0.283995935,5.499836747,0.601585677,-111.7508791,95.82813617,9.789184653,0.460470027,-0.046207075,0.572651053,0.127533265,0.117930107,0.181885574,1
2779,8,-3.04E-06,6.88E-09,8.30E-05,-0.574014186,0.164727482,4.573151099,0.510386894,-119.4853696,157.9517481,12.56788559,0.822579688,1.014823519,0.703732438,0.141055113,0.068720804,0.086491646,1
2780,8,3.74E-06,4.40E-09,6.63E-05,0.262173429,-0.273875343,5.949719249,0.524167567,-117.514266,119.8443504,10.94734444,1.394318323,0.732478722,0.673580172,0.120857128,0.082008515,0.123554185,1
2781,8,-2.58E-07,3.77E-09,6.14E-05,-0.311739739,0.047764481,8.825510741,0.604538625,-117.9870823,123.7493537,11.12426868,0.879702129,0.931297533,0.589913816,0.153904981,0.106649428,0.149531775,1
2782,8,3.62E-08,4.68E-09,6.84E-05,1.055628869,0.122951093,5.926463825,0.485563877,-117.467726,126.1235067,11.23047224,1.731640788,1.16642494,0.700339936,0.087984392,0.085199761,0.12647591,1
2783,8,2.08E-06,2.29E-09,4.79E-05,-0.208371684,0.210612683,7.163336814,0.631930199,-116.9061939,110.1110379,10.49338067,0.868113975,1.231266345,0.565633698,0.173090755,0.116229382,0.145046165,1
2784,8,-1.39E-06,6.28E-09,7.93E-05,0.096662274,-0.14852386,5.668227424,0.502247555,-118.0162749,131.4745964,11.46623724,0.710399993,0.883825058,0.705532189,0.12899857,0.069903585,0.095565655,1
2785,8,4.82E-07,3.66E-09,6.05E-05,0.408572465,-0.242169227,5.015377752,0.500532121,-119.7149689,151.6651097,12.31523892,0.662662661,1.000312112,0.704449335,0.131269571,0.066671955,0.097609139,1
2786,8,2.62E-06,5.60E-09,7.49E-05,-0.272010449,-0.399202592,5.432968175,0.467605892,-119.0646142,133.0533724,11.53487635,1.592120106,1.173151796,0.733038307,0.125494247,0.055317811,0.086149636,1
2787,8,-6.04E-06,3.46E-09,5.88E-05,-0.348896046,-0.215946024,6.779663592,0.487486622,-119.7818552,125.6426065,11.20904128,1.563288961,1.270251739,0.72103957,0.111749375,0.075508813,0.091702242,1
